5483,86,3705,0.170230034
5338,87,3745,0.153926747
5474,88,3766,0.162424477
5471,89,3831,0.154754563
5578,90,3798,0.16692355
5497,91,3655,0.177238356
5535,92,3627,0.18357007
5520,93,3751,0.167792014
5622,94,3732,0.177949206
5535,95,3793,0.164134783
5256,96,3674,0.155516205
5667,97,3759,0.178280887
5426,98,3774,0.157677894
5593,99,3666,0.183452359
5459,100,3748,0.163313512
5569,101,3778,0.168515264
5679,102,3763,0.17873765
5584,103,3839,0.162727297
5469,104,3743,0.164688096
5529,105,3803,0.162520265
5630,106,3807,0.169925518
5561,107,3746,0.171585122
5664,108,3841,0.168678938
5513,109,3755,0.166778051
5701,110,3825,0.173319602
5660,111,3716,0.182740726
5515,112,3730,0.169836685
5613,113,3879,0.160475263
5658,114,3803,0.172536618
5646,115,3789,0.173216269
5693,116,3827,0.172482722
5768,117,3857,0.174775613
5629,118,3849,0.165083338
5769,119,3800,0.181316942
5705,120,3713,0.1865307
5760,121,3780,0.182930684
5755,122,3881,0.171101685
5914,123,3963,0.173857248
5863,124,3886,0.178617098
5788,125,3850,0.177067793
5732,126,3894,0.167910235
5825,127,3908,0.173341375
5726,128,3862,0.171039074
5803,129,4048,0.156412067
5792,130,3994,0.161420493
5672,131,3907,0.161892811
5760,132,3871,0.172599312
5894,133,3905,0.178789093
5856,134,3864,0.18056395
5945,135,3721,0.203492189
5733,136,3832,0.174956441
5823,137,3757,0.190305595
5959,138,3916,0.182330702
5909,139,3873,0.183466493
5786,140,3878,0.173770625
5895,141,3922,0.17697622
5918,142,3903,0.18077641
5850,143,3976,0.16770949
5863,144,3907,0.176276483
5833,145,4008,0.162964264
6055,146,3992,0.180923615
6041,147,4100,0.168324979
5993,148,3971,0.178744391
5806,149,4092,0.151941406
5933,150,4026,0.168400578
5887,151,3984,0.169574706
6145,152,3936,0.193466797
6062,153,4019,0.178497926
6009,154,4004,0.176308135
6101,155,3984,0.185081695
5943,156,3978,0.174340951
5883,157,4063,0.160752026
6106,158,4019,0.181638794
6102,159,3971,0.186572316
6161,160,4195,0.166919244
6025,161,4170,0.159820996
6053,162,3931,0.18746763
6024,163,4041,0.173396113
6231,164,4200,0.171308461
6180,165,4086,0.179690113
5944,166,4068,0.164697857
6018,167,4073,0.169537773
6165,168,3960,0.192237895
6112,169,4063,0.177336523
6214,170,3977,0.193815658
6286,171,4114,0.184110089
6481,172,4063,0.202795199
6273,173,4237,0.170416824
6292,174,4096,0.186428766
6196,175,4192,0.169690135
6324,176,4019,0.196873855
6251,177,4032,0.190428975
6369,178,4142,0.186861154
6134,179,3966,0.189391062
6209,180,4068,0.183640716
6186,181,4179,0.170337545
6196,182,4230,0.165771042
6257,183,4195,0.17363419
6516,184,4114,0.199716788
6253,185,4114,0.181824141
6333,186,4270,0.171181613
6492,187,4281,0.180833283
6272,188,4052,0.189736613
6360,189,4112,0.18940401
6356,190,4127,0.18754942
6513,191,4265,0.183862043
6277,192,4179,0.176679758
6367,193,4170,0.183798795
6285,194,4262,0.168691837
6331,195,4068,0.192091369
6441,196,4173,0.188504914
6354,197,4380,0.1615731
6525,198,4219,0.189370991
6448,199,4252,0.180831773
6442,200,4295,0.176057552
6261,201,4328,0.160356452
6734,202,4178,0.207304676
6459,203,4355,0.171177125
6434,204,4272,0.177849813
6505,205,4254,0.184449815
6325,206,4142,0.183850435
6566,207,4267,0.187178236
6543,208,4222,0.190258691
6582,209,4355,0.179369719
6452,210,4282,0.178047696
6526,211,4284,0.182797607
6583,212,4255,0.189524291
6566,213,4369,0.176918834
6507,214,4339,0.175991157
6770,215,4371,0.190007862
6572,216,4333,0.180908866
6543,217,4235,0.188923506
6423,218,4190,0.185523899
6532,219,4386,0.172977549
6419,220,4290,0.175010083
6628,221,4265,0.191463464
6596,222,4378,0.17800489
6779,223,4399,0.187811672
6701,224,4308,0.191863923
6603,225,4412,0.175105794
6593,226,4419,0.173759074
6739,227,4400,0.18514278
6723,228,4346,0.189473389
6708,229,4591,0.164685761
6905,230,4506,0.185372496
6630,231,4516,0.166759595
6884,232,4428,0.191633249
6847,233,4506,0.18170914
6713,234,4461,0.177484424
6835,235,4427,0.188628997
6933,236,4405,0.196975287
6697,237,4326,0.189793784
6823,238,4513,0.179510038
6775,239,4483,0.179340561
6934,240,4551,0.182877002
6788,241,4485,0.179979386
6938,242,4503,0.187732349
6859,243,4370,0.195779366
6915,244,4549,0.181876248
6923,245,4582,0.179239247
6902,246,4665,0.170123307
6952,247,4479,0.190928701
7018,248,4436,0.199221826
7124,249,4443,0.205047598
7003,250,4559,0.186414534
7099,251,4550,0.19318578
7061,252,4632,0.183097661
7005,253,4717,0.171742263
7175,254,4605,0.192592271
6987,255,4708,0.171454289
7054,256,4557,0.189756427
7147,257,4448,0.205959004
7112,258,4533,0.195606029
7112,259,4625,0.186880011
7167,260,4642,0.188632268
7006,261,4469,0.195259778
7220,262,4635,0.192487459
7107,263,4558,0.192911995
7176,264,4535,0.199305139
6980,265,4395,0.200896543
7112,266,4659,0.183699038
7306,267,4634,0.197723638
6990,268,4495,0.19174748
7135,269,4757,0.176060826
7268,270,4670,0.192098038
7267,271,4690,0.190182317
7215,272,4544,0.200798013
7193,273,4624,0.191892235
7371,274,4734,0.192298158
7314,275,4833,0.179938161
7296,276,4745,0.186848609
7477,277,4773,0.194935946
7299,278,4577,0.202682451
7265,279,4691,0.189970186
7200,280,4772,0.178632061
7396,281,4705,0.196437275
7524,282,4974,0.179743006
7345,283,4811,0.183756443
7440,284,4547,0.213847981
7434,285,4866,0.184050452
7396,286,4738,0.193401846
7239,287,4782,0.180069005
7415,288,4772,0.19141072
7303,289,4787,0.183437873
7386,290,4606,0.20508537
7533,291,4804,0.195364969
7487,292,4718,0.200549897
7473,293,4759,0.195979277
7432,294,4842,0.186080916
7581,295,4839,0.194970875
7592,296,4978,0.183301307
7698,297,4818,0.203511111
7710,298,4738,0.211459322
7657,299,4844,0.198854513
7570,300,4728,0.204418412
7664,301,4794,0.203757466
7691,302,4791,0.20555664
7461,303,4924,0.180478996
7419,304,4880,0.181925549
7518,305,4868,0.188751752
7412,306,4822,0.186708205
7626,307,4771,0.203687384
7714,308,4876,0.199215938
7669,309,4837,0.20016265
7867,310,4837,0.211233063
7596,311,4837,0.196008869
7549,312,4923,0.18565959
7603,313,4757,0.203651839
7758,314,5002,0.190606088
7758,315,4870,0.202220814
7927,316,4931,0.206173856
7700,317,5004,0.187173424
7742,318,4993,0.190491601
7774,319,5049,0.187439166
7857,320,5023,0.194293575
7911,321,4968,0.202049797
7851,322,5011,0.195000575
7652,323,4945,0.189608665
7764,324,4964,0.194253754
7777,325,5060,0.186661582
7938,326,5016,0.199353567
7960,327,4870,0.213384107
7875,328,5012,0.1962395
7990,329,4972,0.206015659
7887,330,5082,0.19087718
7827,331,5004,0.194278033
8022,332,4989,0.206269154
7940,333,5201,0.183733649
7814,334,5136,0.182248392
8048,335,5144,0.194387008
7922,336,4802,0.217412682
7917,337,5044,0.195785567
8111,338,5015,0.208803464
7910,339,4970,0.201820095
8242,340,5074,0.210682147
8116,341,5131,0.199140024
8029,342,5188,0.189661491
7983,343,5137,0.191456564
8104,344,5246,0.188871146
8047,345,5079,0.199855788
8242,346,5179,0.201786699
8136,347,5268,0.188765174
8196,348,5145,0.202216571
8378,349,5229,0.204721714
8322,350,5145,0.208842332
8199,351,5157,0.201363755
8143,352,5269,0.189056236
8270,353,5190,0.202338152
7877,354,5076,0.190839232
8161,355,5202,0.19557303
8292,356,5118,0.209559012
8284,357,5213,0.201152365
8036,358,5178,0.190877882
8315,359,5270,0.198051638
8208,360,5167,0.200998886
8244,361,5129,0.206105284
8296,362,5271,0.196975727
8341,363,5248,0.201224295
8482,364,5295,0.204632304
8376,365,5114,0.214275945
8242,366,5220,0.198362107
8333,367,5343,0.193016208
8239,368,5110,0.207453603
8315,369,5335,0.19272783
8505,370,5185,0.214925557
8270,371,5225,0.199419215
8414,372,5496,0.184955784
8468,373,5308,0.202849935
8238,374,5415,0.182223327
8420,375,5277,0.202924997
8504,376,5496,0.189576527
8526,377,5317,0.205078668
8505,378,5258,0.208853736
8390,379,5427,0.189202139
8526,380,5323,0.204588862
8542,381,5392,0.199809684
8638,382,5352,0.207897095
8482,383,5263,0.207264898
8523,384,5364,0.201103719
8647,385,5292,0.213245623
8702,386,5489,0.200125848
8583,387,5356,0.204798544
8546,388,5583,0.184895261
8672,389,5444,0.202201153
8618,390,5405,0.202610791
8714,391,5386,0.208951207
8602,392,5445,0.198601554
8522,393,5345,0.20259382
8797,394,5360,0.215169802
8698,395,5384,0.208314352
8606,396,5421,0.200721934
8815,397,5617,0.195717893
8761,398,5593,0.194908861
8795,399,5544,0.200412622
8998,400,5501,0.213704344
8712,401,5348,0.211926468
8778,402,5640,0.192116473
8732,403,5664,0.187990482
8929,404,5733,0.192420881
8698,405,5524,0.197165733
8944,406,5633,0.200792039
8813,407,5558,0.200205228
8842,408,5569,0.200773293
8674,409,5585,0.19119624
8906,410,5450,0.213286189
9067,411,5479,0.218762315
8955,412,5543,0.208320712
8887,413,5550,0.204462197
9010,414,5560,0.209649999
9078,415,5462,0.220638483
9065,416,5739,0.198531584
9179,417,5703,0.206691998
9209,418,5582,0.217422641
8985,419,5760,0.193095598
9151,420,5638,0.210343484
9093,421,5666,0.205430621
9198,422,5722,0.206145552
9334,423,5634,0.219250954
9428,424,5689,0.21938364
9036,425,5870,0.187338121
9304,426,5870,0.2000316
8933,427,5678,0.196801946
9338,428,5842,0.203692317
9336,429,5794,0.207182352
9418,430,5605,0.225383069
9288,431,5657,0.215336028
9554,432,5896,0.209627762
9414,433,5872,0.204988147
9306,434,5665,0.215563134
9560,435,5815,0.215908173
9477,436,5840,0.210258034
9415,437,5830,0.20815177
9373,438,5797,0.208675317
9505,439,5889,0.207910567
9480,440,5899,0.206029941
9466,441,5933,0.202892152
9348,442,5886,0.200898446
9667,443,5830,0.219623164
9690,444,5932,0.213122635
9621,445,5981,0.206446412
9671,446,5818,0.220697666
9613,447,5847,0.215925848
9707,448,6001,0.208861403
9724,449,5963,0.212380141
9731,450,5941,0.21429792
9768,451,6025,0.2098486
9366,452,6149,0.18274966
9812,453,5979,0.215128986
9739,454,5904,0.217368017
9744,455,6075,0.205190993
9877,456,5989,0.217270741
9760,457,6031,0.209060489
9776,458,6044,0.208836737
9728,459,6135,0.200208995
9861,460,6001,0.215697332
9894,461,6171,0.20501636
9774,462,5944,0.215993534
9721,463,5973,0.211518428
9881,464,5955,0.219919133
10009,465,6092,0.215630795
9835,466,6020,0.213177873
9988,467,6045,0.218082228
10041,468,6212,0.20854552
9972,469,6176,0.208074983
10013,470,6025,0.220607165
9846,471,6018,0.213807648
9970,472,6153,0.209608243
10124,473,6162,0.215630443
10174,474,6116,0.221024257
9952,475,6218,0.20425965
10024,476,6106,0.215284258
10098,477,6320,0.203518288
9986,478,6120,0.21264014
10204,479,6284,0.210534274
10196,480,6136,0.220544476
10317,481,6199,0.221231794
10378,482,6263,0.219331255
10285,483,6061,0.229660012
10059,484,6387,0.197257892
10240,485,6110,0.224258746
10210,486,6283,0.210858682
10340,487,6301,0.215111059
10132,488,6241,0.210440999
10111,489,6380,0.199973432
10289,490,6330,0.210969457
10422,491,6404,0.211499746
10500,492,6277,0.22343717
10564,493,6176,0.233121105
10509,494,6498,0.208781685
10519,495,6297,0.222840762
10286,496,6426,0.204305799
10403,497,6408,0.210436095
10502,498,6279,0.223381531
10488,499,6383,0.215667834
10404,500,6310,0.217170984
10613,501,6179,0.234919969
10584,502,6278,0.22682852
10612,503,6564,0.208628669
10565,504,6234,0.229102703
10805,505,6500,0.220711415
10668,506,6338,0.226130772
10483,507,6436,0.21186955
10635,508,6516,0.212756419
10517,509,6544,0.206048583
10552,510,6348,0.220697864
10685,511,6605,0.208901705
10264,512,6438,0.202565671
10860,513,6474,0.22465713
10948,514,6609,0.219199037
10808,515,6670,0.209619502
10765,516,6676,0.207497706
10999,517,6617,0.220692067
10671,518,6459,0.218039835
10899,519,6649,0.21463032
10472,520,6446,0.210739332
11036,521,6558,0.226040279
10769,522,6605,0.212302555
10910,523,6501,0.224844585
10780,524,6486,0.220641817
10783,525,6525,0.218159089
10842,526,6496,0.222463387
10915,527,6429,0.229880314
10926,528,6487,0.226417298
10982,529,6667,0.216750984
11182,530,6649,0.225763155
11106,531,6516,0.231576594
11125,532,6704,0.219966014
10957,533,6728,0.211805679
11158,534,6664,0.223851369
11246,535,6766,0.220666086
11102,536,6828,0.211107711
11006,537,6924,0.201272449
11340,538,6814,0.221210925
11113,539,6764,0.215627715
11211,540,6608,0.229574318
11177,541,6612,0.227992406
11158,542,6939,0.20628947
11343,543,6664,0.230992944
11402,544,6922,0.216749442
11317,545,6867,0.216964268
11316,546,7030,0.206737614
11167,547,6868,0.21110623
11638,548,6912,0.226274623
11332,549,6936,0.213197481
11360,550,6876,0.218042463
11460,551,6790,0.227314843
11350,552,6989,0.210580821
11392,553,7034,0.209397612
11547,554,6806,0.229577221
11347,555,6917,0.214963279
11463,556,7163,0.204203341
11530,557,6988,0.217476411
11758,558,7070,0.220914042
11393,559,6938,0.215403802
11733,560,6972,0.226051692
11407,561,7131,0.204021005
11552,562,6994,0.217931552
11686,563,7031,0.220648784
11722,564,7047,0.220997446
11751,565,6977,0.226406103
11752,566,7053,0.221737899
11759,567,6969,0.227199926
11819,568,6942,0.231096123
11721,569,7082,0.218808744
11780,570,6960,0.228536051
11846,571,7053,0.225197844
11749,572,7178,0.21399745
12076,573,7182,0.225677704
12096,574,7298,0.219437919
11755,575,7166,0.21494583
11734,576,7297,0.206301738
11944,577,7250,0.216811788
11932,578,7331,0.211550025
12137,579,7058,0.235429698
12156,580,7265,0.223555073
11981,581,7171,0.222913346
11814,582,7211,0.214401471
12031,583,7176,0.224419297
12216,584,7318,0.222536619
12142,585,7209,0.226415203
12179,586,7383,0.217378762
12122,587,7308,0.219775741
12119,588,7218,0.225049908
12396,589,7509,0.217699463
12083,590,7424,0.211536812
12268,591,7398,0.21965944
12314,592,7228,0.231381005
12314,593,7339,0.224762262
12266,594,7269,0.227228291
12229,595,7505,0.212040248
12388,596,7286,0.23051203
12261,597,7348,0.222356745
12316,598,7551,0.21246521
12430,599,7628,0.212060444
12521,600,7504,0.22234619
12598,601,7419,0.229956233
12372,602,7366,0.225208197
12614,603,7588,0.220725504
12532,604,7587,0.217950302
12379,605,7640,0.209592204
12567,606,7670,0.214436251
12595,607,7629,0.217730557
12569,608,7268,0.237885808
12820,609,7596,0.227303069
12416,610,7486,0.219731881
12357,611,7376,0.224092139
12779,612,7601,0.225626138
12792,613,7704,0.220222177
12818,614,7545,0.230161023
12702,615,7593,0.223458709
12812,616,7529,0.230879633
12965,617,7761,0.222854838
12833,618,7702,0.22172468
12847,619,7644,0.225481046
12873,620,7668,0.224997665
13058,621,7767,0.225623359
13211,622,7705,0.23416305
13096,623,7745,0.228117244
12906,624,7930,0.211518473
12948,625,7581,0.232476194
12677,626,7689,0.217146629
13042,627,7691,0.229361385
12722,628,7708,0.217613685
13115,629,7475,0.244157098
13156,630,7627,0.236770118
13068,631,7744,0.227243782
13196,632,7672,0.235533713
12905,633,7597,0.230115882
13318,634,7719,0.23687797
12957,635,7652,0.228729497
13289,636,7891,0.226360258
13271,637,7725,0.235005161
13331,638,7964,0.223731477
13126,639,7941,0.218257204
13311,640,7916,0.225704898
13281,641,8178,0.21058367
13513,642,7900,0.233124685
13461,643,7880,0.232551107
13508,644,8100,0.222106033
13464,645,8144,0.218336338
13402,646,7927,0.228060755
13701,647,8003,0.233499449
13955,648,7907,0.246718102
13602,649,8070,0.226729236
13808,650,7965,0.238944998
13673,651,8162,0.224067223
13626,652,8234,0.218757522
13739,653,8271,0.220397103
13857,654,8339,0.220555243
13861,655,8045,0.236268515
13928,656,8197,0.230233823
13826,657,8122,0.231033567
13654,658,8141,0.224582144
13744,659,7862,0.242580107
14186,660,7984,0.249639427
13934,661,8292,0.225416513
13811,662,8123,0.230508672
13905,663,8237,0.227401927
13928,664,8274,0.226173242
14121,665,8235,0.23420185
14113,666,8136,0.239208402
14114,667,8278,0.231724691
14214,668,8363,0.230354214
14122,669,8406,0.225306821
13810,670,8469,0.212361546
14049,671,8226,0.232456707
14209,672,8166,0.240554139
14150,673,8330,0.230111438
14188,674,8277,0.234048225
14329,675,8198,0.242507969
13892,676,8368,0.220143103
14193,677,8454,0.225011959
14464,678,8512,0.230256798
14122,679,8305,0.23055657
14412,680,8448,0.231970348
14351,681,8483,0.228332697
14504,682,8364,0.239073767
14261,683,8523,0.223557491
14222,684,8530,0.222011643
14315,685,8607,0.220939549
14606,686,8614,0.229326429
14522,687,8514,0.231892787
14418,688,8527,0.228108758
14453,689,8612,0.224853982
14562,690,8726,0.222405818
14746,691,8441,0.242280329
14841,692,8765,0.228711245
14877,693,8712,0.232397496
14704,694,8453,0.240424625
14758,695,8867,0.221250798
14848,696,8790,0.227679084
14908,697,8631,0.237358267
14958,698,8880,0.226460563
14851,699,8864,0.224125951
14815,700,8664,0.232983212
14971,701,8682,0.236631029
14833,702,8533,0.240127251
15061,703,8668,0.239934906
14604,704,8684,0.225752009
14855,705,8764,0.229170287
14940,706,8617,0.238994505
14810,707,8628,0.234644922
14925,708,8970,0.221121897
15083,709,8837,0.232182876
14893,710,8989,0.219270809
15115,711,8868,0.231582467
15188,712,8931,0.230600499
15332,713,9035,0.229670654
15334,714,9178,0.222907406
15313,715,8964,0.232558435
15210,716,8856,0.234891606
15229,717,8926,0.232014504
15648,718,8760,0.251954731
15448,719,9020,0.233665723
15549,720,8895,0.242556511
15784,721,8916,0.248047012
15672,722,9025,0.239677212
15593,723,9002,0.23859067
15358,724,9071,0.228679496
15436,725,9114,0.228825746
15689,726,9314,0.226459029
15563,727,9287,0.224217872
15802,728,9228,0.233604472
15714,729,9197,0.232640562
15764,730,9204,0.233689816
15692,731,9134,0.235017292
15970,732,9157,0.241551702
16024,733,9027,0.249227494
15710,734,9316,0.226946705
15981,735,9160,0.241708478
16208,736,9203,0.245800006
16149,737,9255,0.241769211
15993,738,9222,0.239104819
15837,739,9415,0.225852592
16037,740,9299,0.236686881
16100,741,9179,0.244030506
16054,742,9220,0.240852338
16188,743,9534,0.229918048
16175,744,9273,0.24162403
16468,745,9273,0.249420599
16177,746,9332,0.238923255
16303,747,9475,0.23568831
16538,748,9818,0.22645996
16366,749,9390,0.241276955
16178,750,9544,0.2291944
16597,751,9509,0.241894747
16321,752,9496,0.235206059
16342,753,9709,0.226130705
16553,754,9560,0.238418823
16428,755,9604,0.233132543
16425,756,9473,0.239017841
16780,757,9529,0.24574463
16446,758,9515,0.237651493
16770,759,9751,0.235483906
16896,760,9710,0.240564671
16622,761,9573,0.239635219
16885,762,9540,0.24795269
16826,763,9975,0.22706798
16942,764,9600,0.246693444
16816,765,9610,0.242999311
16811,766,9569,0.244726994
16827,767,9557,0.245685109
16960,768,9751,0.240376691
17030,769,9976,0.232258207
17117,770,9818,0.241404623
16820,771,9851,0.232345672
17014,772,9918,0.234382325
17221,773,9988,0.236579833
17065,774,9870,0.23778914
17388,775,9827,0.247828675
17115,776,10006,0.233116405
17458,777,9837,0.249131818
17278,778,9958,0.239321348
17490,779,9962,0.244443272
17504,780,10073,0.239978471
17517,781,9884,0.248526993
17596,782,10035,0.243896576
17388,783,10014,0.239642044
17637,784,10162,0.239445524
17806,785,10103,0.246116016
17418,786,10075,0.237753231
17167,787,10020,0.233826686
17771,788,10098,0.245476501
17665,789,10028,0.245899316
17675,790,10080,0.24389889
17627,791,9868,0.251949264
17600,792,10267,0.234069106
17324,793,10147,0.232310515
17697,794,10194,0.239555022
17836,795,10133,0.245559421
17560,796,10136,0.23865791
17863,797,10180,0.24420662
17703,798,10251,0.237280636
17962,799,10464,0.234656961
18012,800,10140,0.249523983
18183,801,10302,0.246743993
18182,802,10409,0.242232645
18514,803,10361,0.252098586
18009,804,10363,0.2400041
18006,805,10359,0.240099413
18007,806,10214,0.246245511
18236,807,10440,0.242229085
18653,808,10398,0.253798877
18411,809,10553,0.24170144
18127,810,10697,0.229063939
18429,811,10352,0.250477507
18604,812,10556,0.246106949
18612,813,10334,0.255524587
18365,814,10567,0.240039225
18363,815,10798,0.230600311
18444,816,10640,0.238913486
18592,817,10570,0.245251123
18586,818,10621,0.243020524
18418,819,10635,0.238504974
18374,820,10661,0.236405769
18945,821,10845,0.242265053
18680,822,10829,0.236788518
18820,823,10847,0.239309979
18907,824,10680,0.248051372
18754,825,10944,0.233917827
18944,826,10756,0.245820891
18656,827,10917,0.232715223
19100,828,10818,0.24688639
18760,829,10612,0.247435593
19086,830,10886,0.24384659
18944,831,10912,0.239567328
18916,832,10730,0.246229583
18873,833,10890,0.23881306
18935,834,10808,0.243519973
19293,835,10724,0.255042959
18854,836,11056,0.231805473
19077,837,10901,0.24304374
19174,838,10906,0.24504723
19086,839,10849,0.24532521
19247,840,11000,0.242970361
19163,841,10806,0.248798536
19124,842,10895,0.2443515
19241,843,11063,0.240354727
19680,844,11299,0.240985085
19527,845,11071,0.246448675
19659,846,11263,0.241907339
19573,847,11296,0.238732712
19326,848,11220,0.236149118
19617,849,11346,0.237789813
19704,850,11241,0.243749451
19683,851,11348,0.239171965
19767,852,11261,0.244363804
19593,853,11468,0.232613254
19386,854,10962,0.247598411
19602,855,10965,0.252291749
19609,856,11224,0.242307789
19814,857,11410,0.239686514
20039,858,11340,0.247262991
19900,859,11407,0.241681635
20312,860,11580,0.244044128
19835,861,11625,0.232039243
19928,862,11613,0.234519288
20256,863,11633,0.24086196
20096,864,11542,0.240828552
19984,865,11657,0.234095625
20231,866,11329,0.251825773
20283,867,11513,0.245943686
20293,868,11392,0.250746279
20374,869,11498,0.248453998
20426,870,11659,0.243522025
20480,871,11563,0.248259427
20344,872,11499,0.247776273
20359,873,11508,0.247756589
20441,874,11663,0.243691863
20599,875,11540,0.251640329
20395,876,11643,0.243458812
20742,877,11596,0.252542423
20740,878,11772,0.245958499
20615,879,11787,0.242780056
20700,880,11872,0.241446458
20772,881,11976,0.239166527
20599,882,11652,0.247445662
20971,883,11844,0.248120742
20676,884,11825,0.242665374
20722,885,11957,0.23880944
21013,886,12200,0.23612823
20705,887,11962,0.238271437
21010,888,11909,0.246550757
20937,889,11908,0.245075627
20746,890,11630,0.251354659
20923,891,11904,0.244931037
20703,892,11694,0.248070193
20753,893,11695,0.24908066
21042,894,11772,0.252236763
20830,895,11911,0.242741045
20796,896,12086,0.235697219
21098,897,11911,0.248293063
20795,898,11880,0.243142484
21182,899,12029,0.245737439
21190,900,11937,0.249235763
21056,901,12169,0.238120981
20921,902,12326,0.229760276
21300,903,12237,0.240704643
21272,904,12040,0.247181837
21773,905,12289,0.248401728
21870,906,12193,0.253738209
21861,907,12397,0.246353423
21617,908,12472,0.23885932
21929,909,12361,0.248965221
21970,910,12361,0.24977645
21638,911,12519,0.237647477
22149,912,12317,0.254849182
22125,913,12367,0.252618919
21876,914,12564,0.240839987
22037,915,12377,0.250537081
22084,916,12629,0.242708775
22118,917,12405,0.251149085
22234,918,12535,0.248893263
22084,919,12497,0.247271969
21941,920,12596,0.241023765
22338,921,12396,0.255762719
22294,922,12750,0.242677812
22328,923,12612,0.248065861
22461,924,12785,0.244728355
21966,925,12582,0.242001298
22378,926,12758,0.244038672
22625,927,12794,0.247582241
22230,928,12874,0.237225958
22472,929,12953,0.239271361
22765,930,12738,0.25216641
22462,931,12891,0.241161815
22880,932,12742,0.254218419
22842,933,12805,0.251354544
22970,934,12832,0.252866644
23061,935,13120,0.244944301
22970,936,12813,0.253510169
22992,937,12871,0.25196446
22688,938,12691,0.252300369
22990,939,13065,0.245429557
23188,940,12986,0.251787893
23172,941,13211,0.244027827
23265,942,13330,0.241872907
22982,943,13170,0.241802045
23177,944,12982,0.251715616
23352,945,13259,0.245813311
23368,946,12972,0.255614604
23422,947,13227,0.248162623
23096,948,13375,0.23724298
23383,949,12804,0.261554564
23254,950,13092,0.249491671
23316,951,13293,0.244031042
23077,952,13309,0.239033925
23461,953,13239,0.248491337
23323,954,13335,0.242791392
23797,955,13242,0.254568627
23204,956,13516,0.234714674
23848,957,13221,0.256187658
23666,958,13189,0.253912992
23772,959,13705,0.239186682
23958,960,13434,0.251245217
23958,961,13318,0.25501155
23813,962,13558,0.244618482
24270,963,13618,0.250956446
23959,964,13491,0.249424545
23733,965,13592,0.242069273
24340,966,13614,0.252334828
24256,967,13546,0.253008113
24301,968,13733,0.247858725
23997,969,13756,0.241664784
24289,970,13702,0.248625672
24407,971,13866,0.245563205
24321,972,13606,0.252250961
24315,973,13648,0.25080526
24397,974,13929,0.243416488
24527,975,13684,0.253431366
24416,976,13841,0.246507048
24457,977,13666,0.252761767
24756,978,13620,0.259503366
24772,979,14122,0.244064864
24404,980,13917,0.243915389
24853,981,13819,0.254902203
24714,982,13721,0.255557278
24704,983,13940,0.248504505
24922,984,13860,0.254819661
24841,985,13705,0.258290035
24674,986,13892,0.249474786
24749,987,14071,0.245232693
24890,988,14029,0.248998181
24891,989,13900,0.253027545
24920,990,14133,0.246313679
24884,991,13950,0.251345985
24988,992,14251,0.243886157
25234,993,14140,0.251536689
25058,994,13967,0.253843272
25169,995,14348,0.244074593
25489,996,14093,0.257349345
25261,997,14336,0.246022547
25506,998,14028,0.259646598
25280,999,14153,0.251928563
