KAM-Spec 2017
Date:,10/09/2017
Time:,19:37:42
 
 
 
 
Absorbance
 ,Exposure Time:,5 ms
 ,Wavelength:,400 nm
 
Absorbance
 ,Exposure Time:,2 ms
 ,Wavelength:,400 nm
 
 ,10,11
A,4119,1486
B,1441,1443
 
 
 ,10,11
A,1677,1759
B,1717,1725
 
 
